10000000,-1.3680734344264525e-18,-1.3645522990645066e-18,-0.0007216477027257863,-0.0007214697165603658,-1.3680734344264527e-18,1.3645522990645066e-18,-0.0007216477027257864,0.0007214697165603659,
10046157.902783947,-1.3758377177569578e-18,-1.3721279826535663e-18,-0.0007266270857437975,-0.0007264390458081267,-1.375837717756958e-18,1.3721279826535663e-18,-0.0007266270857437975,0.0007264390458081267,
10092528.860766834,-1.3838533772917683e-18,-1.3799432501972822e-18,-0.0007316804230504527,-0.0007314816841167587,-1.3838533772917685e-18,1.3799432501972822e-18,-0.0007316804230504527,0.0007314816841167587,
10139113.8573668,-1.3921321014569378e-18,-1.3880089283567813e-18,-0.0007368101544244543,-0.0007366000239151078,-1.3921321014569378e-18,1.3880089283567813e-18,-0.0007368101544244543,0.0007366000239151078,
10185913.88054117,-1.4006862952538609e-18,-1.3963364871958378e-18,-0.0007420188430727985,-0.0007417965770858727,-1.400686295253861e-18,1.3963364871958378e-18,-0.0007420188430727985,0.0007417965770858727,
10232929.922807537,-1.409529134908737e-18,-1.4049380876795285e-18,-0.0007473091836963593,-0.000747073982651185,-1.409529134908737e-18,1.4049380876795285e-18,-0.0007473091836963593,0.000747073982651185,
10280162.981264725,-1.4186746275183536e-18,-1.4138266333732176e-18,-0.0007526840111987022,-0.0007524350150603025,-1.4186746275183536e-18,1.4138266333732177e-18,-0.0007526840111987022,0.0007524350150603026,
10327614.05761398,-1.4281376762261825e-18,-1.4230158267759135e-18,-0.0007581463100989411,-0.0007578825931352297,-1.4281376762261827e-18,1.4230158267759135e-18,-0.0007581463100989411,0.0007578825931352297,
10375284.158180127,-1.437934151528116e-18,-1.4325202307733572e-18,-0.0007636992247160393,-0.0007634197897359935,-1.437934151528116e-18,1.4325202307733572e-18,-0.0007636992247160393,0.0007634197897359935,
10423174.293933036,-1.448080969381854e-18,-1.4423553357546635e-18,-0.0007693460701995231,-0.0007690498422140844,-1.448080969381854e-18,1.4423553357546635e-18,-0.0007693460701995231,0.0007690498422140844,
10471285.480508985,-1.4585961768788402e-18,-1.4525376330024459e-18,-0.0007750903444899322,-0.0007747761637300371,-1.4585961768788402e-18,1.4525376330024459e-18,-0.0007750903444899322,0.0007747761637300371,
10519618.738232234,-1.4694990463349893e-18,-1.4630846950419199e-18,-0.0007809357413019511,-0.0007806023555197018,-1.4694990463349893e-18,1.4630846950419199e-18,-0.0007809357413019511,0.0007806023555197018,
10568175.092136586,-1.4808101787676046e-18,-1.4740152637203235e-18,-0.0007868861642338808,-0.000786532220203282,-1.4808101787676046e-18,1.4740152637203237e-18,-0.0007868861642338808,0.000786532220203282,
10616955.571987242,-1.4925516178536786e-18,-1.4853493468862785e-18,-0.0007929457421193855,-0.0007925697762420912,-1.4925516178536786e-18,1.4853493468862787e-18,-0.0007929457421193855,0.0007925697762420912,
10665961.212302567,-1.5047469756113116e-18,-1.4971083246508625e-18,-0.0007991188457512114,-0.0007987192736601427,-1.5047469756113116e-18,1.4971083246508625e-18,-0.0007991188457512114,0.0007987192736601427,
10715193.052376071,-1.517421571215157e-18,-1.509315066341056e-18,-0.0008054101061224096,-0.000804985211161635,-1.517421571215157e-18,1.5093150663410562e-18,-0.0008054101061224096,0.000804985211161635,
10764652.13629835,-1.5306025845517064e-18,-1.5219940594039678e-18,-0.000811824434348457,-0.0008113723547910862,-1.5306025845517066e-18,1.521994059403968e-18,-0.000811824434348457,0.0008113723547910862,
10814339.512979375,-1.544319226345961e-18,-1.5351715516905104e-18,-0.0008183670434541995,-0.0008178857583008359,-1.5443192263459612e-18,1.5351715516905104e-18,-0.0008183670434541995,0.0008178857583008359,
10864256.236170644,-1.5586029269523366e-18,-1.5488757087432456e-18,-0.000825043472232831,-0.0008245307854109486,-1.5586029269523366e-18,1.5488757087432456e-18,-0.000825043472232831,0.0008245307854109486,
10914403.364487572,-1.5734875462066738e-18,-1.5631367879400741e-18,-0.0008318596114110199,-0.000831313134169939,-1.5734875462066742e-18,1.5631367879400743e-18,-0.0008318596114110199,0.000831313134169939,
10964781.961431852,-1.589009607089868e-18,-1.5779873316079147e-18,-0.0008388217323849675,-0.0008382388636513044,-1.5890096070898681e-18,1.5779873316079147e-18,-0.0008388217323849675,0.0008382388636513044,
11015393.095414145,-1.6052085563668338e-18,-1.5934623815255677e-18,-0.000845936518827656,-0.0008453144232514599,-1.605208556366834e-18,1.5934623815255679e-18,-0.000845936518827656,0.0008453144232514599,
11066237.839776654,-1.6221270558476916e-18,-1.6095997175894856e-18,-0.0008532111015082471,-0.0008525466848896564,-1.6221270558476918e-18,1.6095997175894856e-18,-0.0008532111015082471,0.0008525466848896564,
11117317.27281592,-1.6398113084853845e-18,-1.6264401238300884e-18,-0.0008606530967118365,-0.0008599429784509084,-1.6398113084853843e-18,1.6264401238300884e-18,-0.0008606530967118365,0.0008599429784509084,
11168632.477805613,-1.658311424191042e-18,-1.6440276854498987e-18,-0.0008682706487023485,-0.0008675111308594878,-1.6583114241910417e-18,1.6440276854498991e-18,-0.0008682706487023485,0.0008675111308594878,
11220184.54301963,-1.6776818310356677e-18,-1.6624101211219833e-18,-0.0008760724767348599,-0.0008752595092244461,-1.677681831035668e-18,1.6624101211219833e-18,-0.0008760724767348599,0.0008752595092244461,
11271974.561755093,-1.6979817384377113e-18,-1.6816391554534727e-18,-0.0008840679271974258,-0.0008831970685609672,-1.6979817384377115e-18,1.6816391554534729e-18,-0.0008840679271974259,0.0008831970685609672,
11324003.632355578,-1.7192756600412287e-18,-1.7017709373046883e-18,-0.0008922670315488163,-0.0008913334046639745,-1.719275660041229e-18,1.7017709373046885e-18,-0.0008922670315488163,0.0008913334046639747,
11376272.85823431,-1.7416340053042014e-18,-1.7228665105825959e-18,-0.0009006805708194497,-0.0008996788127948423,-1.7416340053042017e-18,1.7228665105825959e-18,-0.0009006805708194497,0.0008996788127948423,
11428783.347897712,-1.765133750386863e-18,-1.7449923452280497e-18,-0.0009093201475614113,-0.0009082443529408336,-1.765133750386863e-18,1.7449923452280497e-18,-0.0009093201475614113,0.0009082443529408336,
11481536.214968817,-1.789859200810257e-18,-1.768220937424392e-18,-0.000918198266272841,-0.0009170419225223489,-1.789859200810257e-18,1.768220937424392e-18,-0.000918198266272841,0.0009170419225223489,
11534532.57821093,-1.8159028606160416e-18,-1.7926314896159042e-18,-0.0009273284234869017,-0.0009260843375589558,-1.8159028606160416e-18,1.7926314896159046e-18,-0.0009273284234869017,0.0009260843375589558,
11587773.561551262,-1.8433664254847466e-18,-1.818310682791721e-18,-0.0009367252089106423,-0.0009353854234649831,-1.843366425484747e-18,1.8183106827917213e-18,-0.0009367252089106423,0.0009353854234649831,
11641260.29410491,-1.872361920570598e-18,-1.845353555733141e-18,-0.000946404419231216,-0.0009449601168345183,-1.872361920570598e-18,1.845353555733141e-18,-0.000946404419231216,0.0009449601168345184,
11694993.9101987,-1.90301300782151e-18,-1.8738645086232474e-18,-0.0009563831864835155,-0.0009548245797994648,-1.90301300782151e-18,1.8738645086232474e-18,-0.0009563831864835155,0.0009548245797994648,
11748975.549395302,-1.9354564924466482e-18,-1.903958451684751e-18,-0.0009666801232046704,-0.0009649963288107999,-1.9354564924466486e-18,1.9039584516847516e-18,-0.0009666801232046705,0.0009649963288107999,
11803206.356517298,-1.9698440641881e-18,-1.935762123476685e-18,-0.000977315486998635,-0.00097549438001083,-1.9698440641881002e-18,1.935762123476685e-18,-0.000977315486998635,0.0009754943800108301,
11857687.481671596,-2.0063443164289317e-18,-1.9694156083130107e-18,-0.0009883113676141407,-0.0009863394137449607,-2.0063443164289317e-18,1.9694156083130107e-18,-0.0009883113676141407,0.0009863394137449607,
11912420.080273738,-2.0451450952838444e-18,-2.0050740881782e-18,-0.0009996919002201532,-0.0009975539612187038,-2.0451450952838448e-18,2.0050740881782004e-18,-0.0009996919002201534,0.000997553961218704,
11967405.313072443,-2.086456242136005e-18,-2.0429098717811167e-18,-0.0010114835092696845,-0.0010091626168577139,-2.086456242136005e-18,2.042909871781117e-18,-0.0010114835092696845,0.0010091626168577139,
12022644.34617413,-2.1305128072029842e-18,-2.0831147523566367e-18,-0.0010237151882054986,-0.0010211922805970434,-2.1305128072029846e-18,2.083114752356637e-18,-0.0010237151882054986,0.0010211922805970434,
12078138.351067798,-2.1775788294226217e-18,-2.1259027569469543e-18,-0.0010364188213200216,-0.0010336724351392634,-2.1775788294226217e-18,2.1259027569469543e-18,-0.0010364188213200216,0.0010336724351392634,
12133888.504649762,-2.2279518002739896e-18,-2.1715133637535396e-18,-0.0010496295553865341,-0.0010466354642145687,-2.2279518002739896e-18,2.1715133637535396e-18,-0.0010496295553865343,0.0010466354642145687,
12189895.989248674,-2.281967957454733e-18,-2.2202152815108445e-18,-0.0010633862302958173,-0.0010601170190959073,-2.281967957454734e-18,2.2202152815108453e-18,-0.0010633862302958173,0.0010601170190959075,
12246161.99265049,-2.3400085904340023e-18,-2.2723109066910583e-18,-0.0010777318799460901,-0.0010741564421262813,-2.3400085904340023e-18,2.2723109066910587e-18,-0.0010777318799460901,0.0010741564421262813,
12302687.70812381,-2.402507586223475e-18,-2.328141602028239e-18,-0.0010927143171565003,-0.0010887972578801535,-2.4025075862234756e-18,2.3281416020282393e-18,-0.0010927143171565006,0.0010887972578801535,
12359474.334445095,-2.4699605035373493e-18,-2.388093975102689e-18,-0.0011083868195516768,-0.001104087744904189,-2.4699605035373497e-18,2.3880939751026892e-18,-0.0011083868195516768,0.001104087744904189,
